,Unnamed: 0,norm_intensity,norm_intensity_error,norm_volume,norm_volume_error,offset(hz),slp(hz),trelax(s)
195,2,0.409897552194,0.0117646168496,0.395358355038,0.0135728376181,-785.9296,20.0,0.3
196,3,0.419914071702,0.0117646168496,0.418826672413,0.0135728376181,-778.8945,20.0,0.3
197,4,0.415528558575,0.0117646168496,0.403797215629,0.0135728376181,-771.8593,20.0,0.3
198,5,0.411942051562,0.0117646168496,0.408270853018,0.0135728376181,-764.8241,20.0,0.3
199,6,0.412496341993,0.0117646168496,0.415510661984,0.0135728376181,-757.7889,20.0,0.3
200,7,0.40665625921,0.0117646168496,0.406684265735,0.0135728376181,-750.7538,20.0,0.3
201,8,0.406134951716,0.0117646168496,0.394842923558,0.0135728376181,-743.7186,20.0,0.3
202,9,0.421330788457,0.0117646168496,0.403467855592,0.0135728376181,-736.6834,20.0,0.3
203,10,0.424770311107,0.0117646168496,0.417568086982,0.0135728376181,-729.6483,20.0,0.3
204,11,0.419058950322,0.0117646168496,0.405179622325,0.0135728376181,-722.613,20.0,0.3
205,12,0.418606486408,0.0117646168496,0.425145857828,0.0135728376181,-715.5779,20.0,0.3
206,13,0.412373486087,0.0117646168496,0.415761699978,0.0135728376181,-708.5427,20.0,0.3
207,14,0.407361407839,0.0117646168496,0.413332358458,0.0135728376181,-701.5075,20.0,0.3
208,15,0.419949378939,0.0117646168496,0.42501660382,0.0135728376181,-694.4724,20.0,0.3
209,16,0.419759118306,0.0117646168496,0.426011927587,0.0135728376181,-687.4372,20.0,0.3
210,17,0.421847004625,0.0117646168496,0.426281753816,0.0135728376181,-680.402,20.0,0.3
211,18,0.424059075023,0.0117646168496,0.403662981607,0.0135728376181,-673.3668,20.0,0.3
212,19,0.423455088824,0.0117646168496,0.416623921544,0.0135728376181,-666.3317,20.0,0.3
213,20,0.425199753373,0.0117646168496,0.425624391929,0.0135728376181,-659.2965,20.0,0.3
214,21,0.401651153864,0.0117646168496,0.402111707153,0.0135728376181,-652.2613,20.0,0.3
215,22,0.410620741825,0.0117646168496,0.415138066369,0.0135728376181,-645.2261,20.0,0.3
216,23,0.407097322981,0.0117646168496,0.410349556258,0.0135728376181,-638.191,20.0,0.3
217,24,0.415316825828,0.0117646168496,0.42556531085,0.0135728376181,-631.1558,20.0,0.3
218,25,0.410658816088,0.0117646168496,0.405119635789,0.0135728376181,-624.1206,20.0,0.3
219,26,0.407612321658,0.0117646168496,0.407028792179,0.0135728376181,-617.0854,20.0,0.3
220,27,0.410302091236,0.0117646168496,0.400056545799,0.0135728376181,-610.0502,20.0,0.3
221,28,0.422994655879,0.0117646168496,0.418083744826,0.0135728376181,-603.0151,20.0,0.3
222,29,0.413232259939,0.0117646168496,0.422892627723,0.0135728376181,-595.9799,20.0,0.3
223,30,0.413510179922,0.0117646168496,0.416031526207,0.0135728376181,-588.9447,20.0,0.3
224,31,0.424222993579,0.0117646168496,0.425360451171,0.0135728376181,-581.9095,20.0,0.3
225,32,0.418864262449,0.0117646168496,0.430059547389,0.0135728376181,-574.8744,20.0,0.3
226,33,0.41399308111,0.0117646168496,0.418242426191,0.0135728376181,-567.8392,20.0,0.3
227,34,0.408675191268,0.0117646168496,0.409681102521,0.0135728376181,-560.804,20.0,0.3
228,35,0.410615539819,0.0117646168496,0.419867042673,0.0135728376181,-553.7689,20.0,0.3
229,36,0.415202160316,0.0117646168496,0.425780809651,0.0135728376181,-546.7336,20.0,0.3
230,37,0.416297016734,0.0117646168496,0.424094848447,0.0135728376181,-539.6985,20.0,0.3
231,38,0.433201546701,0.0117646168496,0.412906340871,0.0135728376181,-532.6633,20.0,0.3
232,39,0.418518495016,0.0117646168496,0.408772249912,0.0135728376181,-525.6281,20.0,0.3
233,40,0.418936426459,0.0117646168496,0.411965570898,0.0135728376181,-518.593,20.0,0.3
234,41,0.411892134433,0.0117646168496,0.415410835334,0.0135728376181,-511.5578,20.0,0.3
235,42,0.420515622918,0.0117646168496,0.42339153461,0.0135728376181,-504.5226,20.0,0.3
236,43,0.420661832514,0.0117646168496,0.407270775601,0.0135728376181,-497.4874,20.0,0.3
237,44,0.408149235172,0.0117646168496,0.409931461421,0.0135728376181,-490.4523,20.0,0.3
238,45,0.415852632533,0.0117646168496,0.410851179516,0.0135728376181,-483.4171,20.0,0.3
239,46,0.399683024383,0.0117646168496,0.403789745607,0.0135728376181,-476.3819,20.0,0.3
240,47,0.418110856906,0.0117646168496,0.406027582941,0.0135728376181,-469.3467,20.0,0.3
241,48,0.406182765906,0.0117646168496,0.39811683023,0.0135728376181,-462.3116,20.0,0.3
242,49,0.405105175724,0.0117646168496,0.397684474443,0.0135728376181,-455.2764,20.0,0.3
243,50,0.406690016914,0.0117646168496,0.403646683378,0.0135728376181,-448.2412,20.0,0.3
244,51,0.403741917889,0.0117646168496,0.417298487117,0.0135728376181,-441.206,20.0,0.3
245,52,0.419533329073,0.0117646168496,0.417696661896,0.0135728376181,-434.1709,20.0,0.3
246,53,0.402394266075,0.0117646168496,0.392767163053,0.0135728376181,-427.1357,20.0,0.3
247,54,0.405716909592,0.0117646168496,0.414532315539,0.0135728376181,-420.1005,20.0,0.3
248,55,0.408321454803,0.0117646168496,0.398291809823,0.0135728376181,-413.0653,20.0,0.3
249,56,0.417841680722,0.0117646168496,0.406856302593,0.0135728376181,-406.0302,20.0,0.3
250,57,0.405374130545,0.0117646168496,0.404954616224,0.0135728376181,-398.995,20.0,0.3
251,58,0.421093931125,0.0117646168496,0.407574330109,0.0135728376181,-391.9598,20.0,0.3
252,59,0.414304980158,0.0117646168496,0.409554338521,0.0135728376181,-384.9246,20.0,0.3
253,60,0.407242093724,0.0117646168496,0.406348793863,0.0135728376181,-377.8894,20.0,0.3
254,61,0.396965805918,0.0117646168496,0.396227367533,0.0135728376181,-370.8543,20.0,0.3
255,62,0.409511164835,0.0117646168496,0.39760456785,0.0135728376181,-363.8191,20.0,0.3
256,63,0.414189539878,0.0117646168496,0.412945501893,0.0135728376181,-356.7839,20.0,0.3
257,64,0.414433480795,0.0117646168496,0.415445695434,0.0135728376181,-349.7487,20.0,0.3
258,65,0.411194733474,0.0117646168496,0.408059655139,0.0135728376181,-342.7136,20.0,0.3
259,66,0.411712720537,0.0117646168496,0.406376863035,0.0135728376181,-335.6784,20.0,0.3
260,67,0.416175267638,0.0117646168496,0.420972379483,0.0135728376181,-328.6432,20.0,0.3
261,68,0.387117521525,0.0117646168496,0.389331405917,0.0135728376181,-321.608,20.0,0.3
262,69,0.393362918118,0.0117646168496,0.401456382545,0.0135728376181,-314.5729,20.0,0.3
263,70,0.411563965278,0.0117646168496,0.399582086255,0.0135728376181,-307.5377,20.0,0.3
264,71,0.401268861702,0.0117646168496,0.404396401894,0.0135728376181,-300.5025,20.0,0.3
265,72,0.39886630931,0.0117646168496,0.3975364322,0.0135728376181,-293.4673,20.0,0.3
266,73,0.406346795143,0.0117646168496,0.409367587984,0.0135728376181,-286.4322,20.0,0.3
267,74,0.409231473957,0.0117646168496,0.419522516229,0.0135728376181,-279.397,20.0,0.3
268,75,0.408771262373,0.0117646168496,0.415651913299,0.0135728376181,-272.3618,20.0,0.3
269,76,0.407147129429,0.0117646168496,0.414089320631,0.0135728376181,-265.3266,20.0,0.3
270,77,0.403342912897,0.0117646168496,0.39987545437,0.0135728376181,-258.2914,20.0,0.3
271,78,0.399220267137,0.0117646168496,0.399014138261,0.0135728376181,-251.2563,20.0,0.3
272,79,0.410720354722,0.0117646168496,0.411786516747,0.0135728376181,-244.2211,20.0,0.3
273,80,0.394839291931,0.0117646168496,0.389613003089,0.0135728376181,-237.1859,20.0,0.3
274,81,0.395751746067,0.0117646168496,0.400783401522,0.0135728376181,-230.1508,20.0,0.3
275,82,0.402674621039,0.0117646168496,0.395479007202,0.0135728376181,-223.1156,20.0,0.3
276,83,0.40558674874,0.0117646168496,0.396608791355,0.0135728376181,-216.0804,20.0,0.3
277,84,0.391939671183,0.0117646168496,0.393725815806,0.0135728376181,-209.0452,20.0,0.3
278,85,0.415116935949,0.0117646168496,0.41170004559,0.0135728376181,-202.0101,20.0,0.3
279,86,0.399064649656,0.0117646168496,0.404168905787,0.0135728376181,-194.9749,20.0,0.3
280,87,0.390018249083,0.0117646168496,0.40188126831,0.0135728376181,-187.9397,20.0,0.3
281,88,0.39652518487,0.0117646168496,0.393262221747,0.0135728376181,-180.9045,20.0,0.3
282,89,0.38448696628,0.0117646168496,0.377324138718,0.0135728376181,-173.8694,20.0,0.3
